KillID,AName,AShip,AWeapom,ASecurity,ADamage
36419925,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419925,poerkie,Enyo,Enyo,0.6,0
36419925,Caractacus Vaarde,Manticore,Guristas Inferno Torpedo,5,0
36419925,Emveedee,Tornado,Tornado,-0.2,0
36419929,Kniht,Vagabond,650mm Artillery Cannon II,3.471023,2201
36419929,Emveedee,Tornado,Tornado,-0.2,9160
36419929,Kais Sabre,Cerberus,Heavy Assault Missile Launcher II,3.2,6950
36419929,Sir Forbose,Hound,Prototype 'Arbalest' Torpedo Launcher,4.7,5099
36419929,poerkie,Enyo,Rocket Launcher II,0.6,4852
36419929,Caractacus Vaarde,Manticore,Prototype 'Arbalest' Torpedo Launcher,5,4602
36419929,Dizzy Uzzy,Ishtar,Warrior II,-2,3408
36419929,Nashh Kadavr,Stratios,Hobgoblin II,-1.7,2934
36419929,Dominus Alterai,Purifier,Prototype 'Arbalest' Torpedo Launcher,3.2,2851
36419929,Mocane Smith,Scimitar,Warrior II,0.3,867
36419929,Jezza McWaffle,Stabber Fleet Issue,Warrior II,-1.4,482
36419929,Seagrey Raholan,Stiletto,200mm AutoCannon II,-1.3,157
36419929,Syris Khaeraan,Wolf,'Arbalest' Rocket Launcher I,5,96
36419929,Bloemkoolsaus,Zealot,Heavy Pulse Laser II,2.9,0
36419929,MTV DNA,Oracle,Mega Pulse Laser II,0.5,0
36419914,Jezza McWaffle,Stabber Fleet Issue,220mm Vulcan AutoCannon II,-1.44118,13941
36419914,Caractacus Vaarde,Manticore,Guristas Inferno Torpedo,5,6903
36419914,Bloemkoolsaus,Zealot,Zealot,2.9,4285
36419914,Kniht,Vagabond,Warrior II,3.5,2691
36419914,Kais Sabre,Cerberus,Scourge Rage Heavy Assault Missile,3.2,2673
36419914,Dominus Alterai,Purifier,Inferno Torpedo,3.2,2138
36419914,Dizzy Uzzy,Ishtar,Warrior II,-2,1310
36419914,Mocane Smith,Scimitar,Warrior II,0.3,151
36419914,Seagrey Raholan,Stiletto,Stiletto,-1.3,107
36419914,Syris Khaeraan,Wolf,Wolf,5,99
36419914,MTV DNA,Oracle,Mega Pulse Laser II,0.5,0
36419914,poerkie,Enyo,Rocket Launcher II,0.6,0
36419914,Nashh Kadavr,Stratios,Hobgoblin II,-1.7,0
36419914,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419914,Emveedee,Tornado,800mm Repeating Cannon II,-0.2,0
36419918,Jezza McWaffle,Stabber Fleet Issue,220mm Vulcan AutoCannon II,-1.44118,1535
36419918,Sir Forbose,Hound,Small Nosferatu II,4.7,15298
36419918,Bloemkoolsaus,Zealot,Heavy Pulse Laser II,2.9,5363
36419918,MTV DNA,Oracle,Oracle,0.5,4054
36419918,Dominus Alterai,Purifier,Prototype 'Arbalest' Torpedo Launcher,3.2,2851
36419918,Dizzy Uzzy,Ishtar,Warrior II,-2,1444
36419918,Kniht,Vagabond,Vagabond,3.5,638
36419918,Kais Sabre,Cerberus,Heavy Assault Missile Launcher II,3.2,534
36419918,Syris Khaeraan,Wolf,Caldari Navy Mjolnir Rocket,5,484
36419918,Mocane Smith,Scimitar,Warrior II,0.3,345
36419918,Seagrey Raholan,Stiletto,Stiletto,-1.3,238
36419918,Nashh Kadavr,Stratios,Hobgoblin II,-1.7,180
36419918,Emveedee,Tornado,Tornado,-0.2,0
36419918,poerkie,Enyo,Enyo,0.6,0
36419918,Caractacus Vaarde,Manticore,Guristas Inferno Torpedo,5,0
36419901,MTV DNA,Oracle,Mega Pulse Laser II,0.4757369,8955
36419901,Emveedee,Tornado,Tornado,-0.2,13371
36419901,Bloemkoolsaus,Zealot,Zealot,2.9,942
36419901,Kais Sabre,Cerberus,Scourge Rage Heavy Assault Missile,3.2,801
36419901,Dizzy Uzzy,Ishtar,Warrior II,-2,739
36419901,Dominus Alterai,Purifier,Inferno Torpedo,3.2,712
36419901,Seagrey Raholan,Stiletto,200mm AutoCannon II,-1.3,189
36419901,Jezza McWaffle,Stabber Fleet Issue,Stabber Fleet Issue,-1.4,91
36419901,Mocane Smith,Scimitar,Warrior II,0.3,70
36419901,Caractacus Vaarde,Manticore,Guristas Inferno Torpedo,5,0
36419901,Syris Khaeraan,Wolf,Wolf,5,0
36419901,Nashh Kadavr,Stratios,Hobgoblin II,-1.7,0
36419901,Kniht,Vagabond,Warrior II,3.5,0
36419901,poerkie,Enyo,Enyo,0.6,0
36419901,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419911,MTV DNA,Oracle,Mega Pulse Laser II,0.4757369,8011
36419911,Emveedee,Tornado,Tornado,-0.2,7682
36419911,Bloemkoolsaus,Zealot,Zealot,2.9,3936
36419911,poerkie,Enyo,Enyo,0.6,3113
36419911,Kais Sabre,Cerberus,Scourge Rage Heavy Assault Missile,3.2,2405
36419911,Syris Khaeraan,Wolf,Caldari Navy Mjolnir Rocket,5,1823
36419911,Dizzy Uzzy,Ishtar,Warrior II,-2,844
36419911,Dominus Alterai,Purifier,Inferno Torpedo,3.2,712
36419911,Jezza McWaffle,Stabber Fleet Issue,Stabber Fleet Issue,-1.4,275
36419911,Mocane Smith,Scimitar,Warrior II,0.3,136
36419911,Seagrey Raholan,Stiletto,Stiletto,-1.3,117
36419911,Kniht,Vagabond,650mm Artillery Cannon II,3.5,0
36419911,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419911,Caractacus Vaarde,Manticore,Guristas Inferno Torpedo,5,0
36419911,Nashh Kadavr,Stratios,Hobgoblin II,-1.7,0
36419866,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.692494,5354
36419866,poerkie,Enyo,Enyo,0.6,8105
36419866,Dizzy Uzzy,Ishtar,Bouncer II,-2,5285
36419866,Bloemkoolsaus,Zealot,Zealot,2.9,4951
36419866,Kais Sabre,Cerberus,Scourge Rage Heavy Assault Missile,3.2,3742
36419866,Kniht,Vagabond,Vagabond,3.5,3700
36419866,Dominus Alterai,Purifier,Inferno Torpedo,3.2,2138
36419866,Nashh Kadavr,Stratios,Hammerhead II,-1.7,2109
36419866,Seagrey Raholan,Stiletto,200mm AutoCannon II,-1.3,380
36419866,Jezza McWaffle,Stabber Fleet Issue,Stabber Fleet Issue,-1.4,281
36419866,Syris Khaeraan,Wolf,Wolf,5,272
36419866,Mocane Smith,Scimitar,Warrior II,0.3,204
36419866,MTV DNA,Oracle,Oracle,0.5,0
36419866,Emveedee,Tornado,Tornado,-0.2,0
36419866,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5,0
36419871,Dominus Alterai,Purifier,Inferno Torpedo,3.165984,2561
36419871,Kniht,Vagabond,Warrior II,3.5,5778
36419871,Dizzy Uzzy,Ishtar,Bouncer II,-2,4538
36419871,Kais Sabre,Cerberus,Heavy Assault Missile Launcher II,3.2,4009
36419871,poerkie,Enyo,Enyo,0.6,2251
36419871,Nashh Kadavr,Stratios,Hammerhead II,-1.7,1016
36419871,Mocane Smith,Scimitar,Warrior II,0.3,948
36419871,Syris Khaeraan,Wolf,Caldari Navy Nova Rocket,5,249
36419871,Jezza McWaffle,Stabber Fleet Issue,220mm Vulcan AutoCannon II,-1.4,167
36419871,Seagrey Raholan,Stiletto,Stiletto,-1.3,103
36419871,MTV DNA,Oracle,Oracle,0.5,0
36419871,Emveedee,Tornado,Tornado,-0.2,0
36419871,Sir Forbose,Hound,Small Nosferatu II,4.7,0
36419871,Bloemkoolsaus,Zealot,Heavy Pulse Laser II,2.9,0
36419871,Caractacus Vaarde,Manticore,Prototype 'Arbalest' Torpedo Launcher,5,0
36419865,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5.004379,19415
36419865,Bloemkoolsaus,Zealot,Zealot,2.9,6462
36419865,Kais Sabre,Cerberus,Scourge Rage Heavy Assault Missile,3.2,3475
36419865,Nashh Kadavr,Stratios,Hammerhead II,-1.7,1578
36419865,Dominus Alterai,Purifier,Inferno Torpedo,3.2,1425
36419865,Kniht,Vagabond,Vagabond,3.5,947
36419865,Syris Khaeraan,Wolf,Wolf,5,909
36419865,Jezza McWaffle,Stabber Fleet Issue,Stabber Fleet Issue,-1.4,332
36419865,Mocane Smith,Scimitar,Warrior II,0.3,260
36419865,Seagrey Raholan,Stiletto,200mm AutoCannon II,-1.3,196
36419865,poerkie,Enyo,Enyo,0.6,0
36419865,MTV DNA,Oracle,Oracle,0.5,0
36419865,Emveedee,Tornado,Tornado,-0.2,0
36419865,Dizzy Uzzy,Ishtar,Bouncer II,-2,0
36419865,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419870,Dizzy Uzzy,Ishtar,Bouncer II,-2.001864,6739
36419870,Emveedee,Tornado,Tornado,-0.2,20526
36419870,Bloemkoolsaus,Zealot,Zealot,2.9,5965
36419870,Kais Sabre,Cerberus,Scourge Rage Heavy Assault Missile,3.2,4277
36419870,Dominus Alterai,Purifier,Inferno Torpedo,3.2,2851
36419870,Kniht,Vagabond,Warrior II,3.5,2256
36419870,Nashh Kadavr,Stratios,Hammerhead II,-1.7,1608
36419870,Syris Khaeraan,Wolf,Caldari Navy Nova Rocket,5,1341
36419870,Seagrey Raholan,Stiletto,Stiletto,-1.3,188
36419870,Mocane Smith,Scimitar,Warrior II,0.3,177
36419870,poerkie,Enyo,Enyo,0.6,0
36419870,Caractacus Vaarde,Manticore,Prototype 'Arbalest' Torpedo Launcher,5,0
36419870,Jezza McWaffle,Stabber Fleet Issue,220mm Vulcan AutoCannon II,-1.4,0
36419870,Sir Forbose,Hound,Prototype 'Arbalest' Torpedo Launcher,4.7,0
36419870,MTV DNA,Oracle,Oracle,0.5,0
36419861,Jezza McWaffle,Stabber Fleet Issue,220mm Vulcan AutoCannon II,-1.44118,14560
36419861,Dizzy Uzzy,Ishtar,Bouncer II,-2,4934
36419861,Bloemkoolsaus,Zealot,Zealot,2.9,3720
36419861,Kniht,Vagabond,Vagabond,3.5,3638
36419861,Kais Sabre,Cerberus,Scourge Rage Heavy Assault Missile,3.2,2673
36419861,Dominus Alterai,Purifier,Inferno Torpedo,3.2,2138
36419861,Mocane Smith,Scimitar,Warrior II,0.3,207
36419861,MTV DNA,Oracle,Oracle,0.5,0
36419861,poerkie,Enyo,Enyo,0.6,0
36419861,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5,0
36419861,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419861,Seagrey Raholan,Stiletto,Stiletto,-1.3,0
36419861,Syris Khaeraan,Wolf,Wolf,5,0
36419861,Emveedee,Tornado,Tornado,-0.2,0
36419861,Nashh Kadavr,Stratios,Hammerhead II,-1.7,0
36419869,MTV DNA,Oracle,Mega Pulse Laser II,0.4757369,27323
36419869,Kniht,Vagabond,Warrior II,3.5,8298
36419869,Nashh Kadavr,Stratios,Hammerhead II,-1.7,3842
36419869,Jezza McWaffle,Stabber Fleet Issue,Warrior II,-1.4,3043
36419869,Dizzy Uzzy,Ishtar,Bouncer II,-2,2650
36419869,Dominus Alterai,Purifier,Inferno Torpedo,3.2,2138
36419869,Syris Khaeraan,Wolf,Wolf,5,1169
36419869,Mocane Smith,Scimitar,Warrior II,0.3,353
36419869,Seagrey Raholan,Stiletto,Stiletto,-1.3,205
36419869,Kais Sabre,Cerberus,Scourge Rage Heavy Assault Missile,3.2,0
36419869,Bloemkoolsaus,Zealot,Zealot,2.9,0
36419869,poerkie,Enyo,Enyo,0.6,0
36419869,Emveedee,Tornado,Tornado,-0.2,0
36419869,Caractacus Vaarde,Manticore,Prototype 'Arbalest' Torpedo Launcher,5,0
36419869,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419851,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.692494,439
36419851,MTV DNA,Oracle,Oracle,0.5,15700
36419851,Dizzy Uzzy,Ishtar,Bouncer II,-2,6065
36419851,Bloemkoolsaus,Zealot,Zealot,2.9,1724
36419851,Kais Sabre,Cerberus,Scourge Rage Heavy Assault Missile,3.2,1069
36419851,Dominus Alterai,Purifier,Inferno Torpedo,3.2,712
36419851,poerkie,Enyo,Enyo,0.6,581
36419851,Nashh Kadavr,Stratios,Hammerhead II,-1.7,578
36419851,Kniht,Vagabond,Vagabond,3.5,391
36419851,Mocane Smith,Scimitar,Warrior II,0.3,237
36419851,Seagrey Raholan,Stiletto,Stiletto,-1.3,204
36419851,Emveedee,Tornado,800mm Repeating Cannon II,-0.2,0
36419851,Jezza McWaffle,Stabber Fleet Issue,Stabber Fleet Issue,-1.4,0
36419851,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5,0
36419851,Syris Khaeraan,Wolf,150mm Light AutoCannon II,5,0
36419850,Emveedee,Tornado,800mm Repeating Cannon II,-0.1595744,11268
36419850,Sir Forbose,Hound,Small Nosferatu II,4.7,2549
36419850,Nashh Kadavr,Stratios,Hammerhead II,-1.7,1839
36419850,Dominus Alterai,Purifier,Inferno Torpedo,3.2,1425
36419850,Seagrey Raholan,Stiletto,Stiletto,-1.3,666
36419850,Bloemkoolsaus,Zealot,Zealot,2.9,510
36419850,Kais Sabre,Cerberus,Scourge Rage Heavy Assault Missile,3.2,267
36419850,Jezza McWaffle,Stabber Fleet Issue,Stabber Fleet Issue,-1.4,150
36419850,Mocane Smith,Scimitar,Warrior II,0.3,38
36419850,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5,0
36419850,MTV DNA,Oracle,Oracle,0.5,0
36419850,Dizzy Uzzy,Ishtar,Bouncer II,-2,0
36419850,Kniht,Vagabond,Warrior II,3.5,0
36419850,poerkie,Enyo,Enyo,0.6,0
36419850,Syris Khaeraan,Wolf,150mm Light AutoCannon II,5,0
36419797,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5.004379,5589
36419797,Emveedee,Tornado,Tornado,-0.2,7467
36419797,Kniht,Vagabond,Warrior II,3.5,4730
36419797,Jezza McWaffle,Stabber Fleet Issue,Warrior II,-1.4,3671
36419797,Kais Sabre,Cerberus,Caldari Navy Scourge Heavy Assault Missile,3.2,683
36419797,Syris Khaeraan,Wolf,Wolf,5,585
36419797,Mocane Smith,Scimitar,Warrior II,0.3,298
36419797,Bloemkoolsaus,Zealot,Heavy Pulse Laser II,2.9,0
36419797,Seagrey Raholan,Stiletto,Stiletto,-1.3,0
36419797,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419797,poerkie,Enyo,Inferno Rage Rocket,0.6,0
36419797,Dominus Alterai,Purifier,Inferno Torpedo,3.2,0
36419818,Kais Sabre,Cerberus,Caldari Navy Scourge Heavy Assault Missile,3.157646,3415
36419818,poerkie,Enyo,Enyo,0.6,11658
36419818,Dominus Alterai,Purifier,Prototype 'Arbalest' Torpedo Launcher,3.2,4277
36419818,Bloemkoolsaus,Zealot,Heavy Pulse Laser II,2.9,1725
36419818,Syris Khaeraan,Wolf,150mm Light AutoCannon II,5,1190
36419818,Seagrey Raholan,Stiletto,Stiletto,-1.3,701
36419818,Jezza McWaffle,Stabber Fleet Issue,Warrior II,-1.4,674
36419818,Mocane Smith,Scimitar,Warrior II,0.3,361
36419818,Dizzy Uzzy,Ishtar,Bouncer II,-2,0
36419818,Emveedee,Tornado,800mm Repeating Cannon II,-0.2,0
36419818,Caractacus Vaarde,Manticore,Prototype 'Arbalest' Torpedo Launcher,5,0
36419818,MTV DNA,Oracle,Mega Pulse Laser II,0.5,0
36419818,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419818,Kniht,Vagabond,650mm Artillery Cannon II,3.5,0
36419822,Dizzy Uzzy,Ishtar,Bouncer II,-2.001864,3160
36419822,MTV DNA,Oracle,Oracle,0.5,6481
36419822,Bloemkoolsaus,Zealot,Zealot,2.9,3259
36419822,Emveedee,Tornado,Tornado,-0.2,2986
36419822,Kniht,Vagabond,Warrior II,3.5,2330
36419822,Kais Sabre,Cerberus,Caldari Navy Scourge Heavy Assault Missile,3.2,2049
36419822,Mocane Smith,Scimitar,Warrior II,0.3,474
36419822,Syris Khaeraan,Wolf,150mm Light AutoCannon II,5,361
36419822,Seagrey Raholan,Stiletto,Stiletto,-1.3,332
36419822,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419822,Jezza McWaffle,Stabber Fleet Issue,Stabber Fleet Issue,-1.4,0
36419822,poerkie,Enyo,Enyo,0.6,0
36419822,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5,0
36419822,Dominus Alterai,Purifier,Prototype 'Arbalest' Torpedo Launcher,3.2,0
36419824,Dizzy Uzzy,Ishtar,Bouncer II,-2.001864,6502
36419824,Kniht,Vagabond,Warrior II,3.5,8940
36419824,Bloemkoolsaus,Zealot,Zealot,2.9,5356
36419824,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,5099
36419824,Dominus Alterai,Purifier,Inferno Torpedo,3.2,2851
36419824,Kais Sabre,Cerberus,Caldari Navy Scourge Heavy Assault Missile,3.2,1821
36419824,Seagrey Raholan,Stiletto,200mm AutoCannon II,-1.3,1442
36419824,Mocane Smith,Scimitar,Warrior II,0.3,476
36419824,poerkie,Enyo,Enyo,0.6,236
36419824,Jezza McWaffle,Stabber Fleet Issue,Stabber Fleet Issue,-1.4,231
36419824,Syris Khaeraan,Wolf,150mm Light AutoCannon II,5,149
36419824,Emveedee,Tornado,800mm Repeating Cannon II,-0.2,0
36419824,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5,0
36419824,MTV DNA,Oracle,Mega Pulse Laser II,0.5,0
36419806,Emveedee,Tornado,800mm Repeating Cannon II,-0.1595744,5413
36419806,MTV DNA,Oracle,Oracle,0.5,11413
36419806,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,10199
36419806,Dizzy Uzzy,Ishtar,Bouncer II,-2,5435
36419806,Jezza McWaffle,Stabber Fleet Issue,Warrior II,-1.4,3732
36419806,Dominus Alterai,Purifier,Inferno Torpedo,3.2,2851
36419806,Kais Sabre,Cerberus,Caldari Navy Scourge Heavy Assault Missile,3.2,1821
36419806,Bloemkoolsaus,Zealot,Zealot,2.9,624
36419806,Seagrey Raholan,Stiletto,Stiletto,-1.3,552
36419806,Mocane Smith,Scimitar,Warrior II,0.3,502
36419806,Syris Khaeraan,Wolf,150mm Light AutoCannon II,5,0
36419806,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5,0
36419806,poerkie,Enyo,Enyo,0.6,0
36419806,Kniht,Vagabond,Vagabond,3.5,0
36419813,Emveedee,Tornado,800mm Repeating Cannon II,-0.1595744,3812
36419813,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5,7690
36419813,MTV DNA,Oracle,Oracle,0.5,3614
36419813,Sir Forbose,Hound,Prototype 'Arbalest' Torpedo Launcher,4.7,2549
36419813,Kais Sabre,Cerberus,Caldari Navy Scourge Heavy Assault Missile,3.2,1366
36419813,Seagrey Raholan,Stiletto,Stiletto,-1.3,740
36419813,Bloemkoolsaus,Zealot,Zealot,2.9,479
36419813,Syris Khaeraan,Wolf,150mm Light AutoCannon II,5,199
36419813,Dizzy Uzzy,Ishtar,Bouncer II,-2,0
36419813,Jezza McWaffle,Stabber Fleet Issue,Warrior II,-1.4,0
36419813,Kniht,Vagabond,Vagabond,3.5,0
36419813,Dominus Alterai,Purifier,Inferno Torpedo,3.2,0
36419813,poerkie,Enyo,Enyo,0.6,0
36419813,Mocane Smith,Scimitar,Warrior II,0.3,0
36419825,Bloemkoolsaus,Zealot,Heavy Pulse Laser II,2.860296,6096
36419825,Jezza McWaffle,Stabber Fleet Issue,Stabber Fleet Issue,-1.4,11436
36419825,Caractacus Vaarde,Manticore,Caldari Navy Scourge Torpedo,5,7690
36419825,Kais Sabre,Cerberus,Caldari Navy Scourge Heavy Assault Missile,3.2,7287
36419825,Dizzy Uzzy,Ishtar,Bouncer II,-2,4625
36419825,Dominus Alterai,Purifier,Prototype 'Arbalest' Torpedo Launcher,3.2,3564
36419825,Emveedee,Tornado,Tornado,-0.2,2356
36419825,poerkie,Enyo,Enyo,0.6,2275
36419825,Syris Khaeraan,Wolf,150mm Light AutoCannon II,5,1297
36419825,Seagrey Raholan,Stiletto,200mm AutoCannon II,-1.3,377
36419825,Mocane Smith,Scimitar,Warrior II,0.3,293
36419825,Sir Forbose,Hound,Caldari Navy Mjolnir Torpedo,4.7,0
36419825,Kniht,Vagabond,Warrior II,3.5,0
36419825,MTV DNA,Oracle,Mega Pulse Laser II,0.5,0
36418318,Erianha,Cerberus,Scourge Rage Heavy Assault Missile,3.711175,1285
36418115,Troilem,Ishtar,Bouncer II,-0.7991936,5902
36418115,,Guristas Inferno,#System,0,0
36417935,Troilem,Ishtar,Curator II,-0.7991936,1292
36417952,Troilem,Ishtar,Curator II,-0.7991936,4768
36417527,Troilem,Ishtar,Curator II,-0.7991936,1108
36417527,Shader24,#System,Ares,-8.5,43
36415126,Keram Agnon,Claw,200mm AutoCannon II,5.005772,461
36415126,Lyca Katelo,Stiletto,250mm Light Artillery Cannon II,-0.3,0
36415126,M00TZ Khamez,Malediction,Warp Disruptor II,5,0
36415095,Keram Agnon,Claw,200mm AutoCannon II,5.005772,784
36415095,Bruce Ichinumi,Hawk,Caldari Navy Scourge Rocket,0.1,280
36415095,Listarus Blue,Raptor,Raptor,4.5,84
36415095,Lyca Katelo,Stiletto,Stiletto,-0.3,48
36412931,Herus Heimdal,Vexor,Hammerhead II,-1.101976,8418
36412559,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.272892,1314
36412564,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.272892,439
36411730,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.272892,1329
36411734,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.272892,429
36409676,Johny stakiller,Hawk,Scourge Rage Rocket,5.003668,405
36409672,G Genetic,Condor,Scourge Fury Light Missile,-1.127474,384
36409611,Johny stakiller,Hawk,Scourge Rage Rocket,5.003668,1391
36409625,G Genetic,Condor,Scourge Fury Light Missile,-1.127474,490
36408796,Hansy Babes,Panther,Dual 650mm Repeating Cannon II,-2.729994,8592
36408796,Jureth22,Panther,Warrior II,4,33087
36408796,turbocrazy1989,Sin,Warp Disruptor II,1.4,0
36408749,Pans Exual,Panther,Dual 650mm Repeating Cannon II,2.202547,1371
36408749,,Scourge Cruise Missile,#System,0,55573
36408749,EMPORIO ARMANI,Redeemer,Redeemer,4,6285
36408749,Jureth22,Panther,Hornet EC-300,4,5886
36408749,Breaking Fast,Widow,Mjolnir Rage Torpedo,5,4689
36408749,JollyRogerKitteh,Panther,Dual 650mm Repeating Cannon II,-3.6,4302
36408749,Davin Nix,Sin,Sin,-5.8,2095
36408749,xXxWirtyXDoorxXx,Panther,800mm Repeating Cannon II,-1.1,1242
36408749,Viktoras,Redeemer,Faint Warp Disruptor I,0.1,0
36408749,Taqua,Panther,Heavy Unstable Power Fluctuator I,-0.8,0
36408749,DatHunkadunk,Sin,Heavy Unstable Power Fluctuator I,3.5,0
36408749,neepheed,Redeemer,Heavy Unstable Power Fluctuator I,2.1,0
36408749,Cuba Khauler,Redeemer,Heavy Unstable Power Fluctuator I,-0.4,0
36408749,Gheyna,Panther,Heavy Unstable Power Fluctuator I,-3.6,0
36408749,G0hme,Redeemer,Heavy Unstable Power Fluctuator I,-3.3,0
36408749,dei'ro,Panther,Dread Guristas Stasis Webifier,-2,0
36408749,Glanter,Redeemer,Heavy Energy Neutralizer II,-1.7,0
36408749,bokem,Panther,Warp Disruptor II,-2.9,0
36408749,Caska Nadleeh,Redeemer,Heavy Unstable Power Fluctuator I,4.3,0
36408749,HuntBuzz,Hound,Warp Disruptor II,1.5,0
36408749,turbocrazy1989,Sin,Phased Weapon Navigation Array Generation Extron,1.4,0
36408749,Arish,Panther,Warp Disruptor II,0.5,0
36408749,Mortis Nuntius,Panther,Warp Disruptor II,0.4,0
36408749,Hansy Babes,Panther,Heavy Unstable Power Fluctuator I,-2.7,0
36408303,testysoul,#System,Caldari Navy Mjolnir Light Missile,4.630323,225
36408303,Cooder,#System,Scourge Fury Light Missile,0.4,224
36408255,Cooder,Crow,Scourge Fury Light Missile,0.4412786,386
36408255,testysoul,Crow,Light Missile Launcher II,4.6,285
36407742,Yun Kuai,Ares,Light Neutron Blaster II,-5.40527,736
36407742,Davvy71,Jaguar,Jaguar,-1.1,458
36407742,Von Tibbo,Flycatcher,Rocket Launcher II,4.3,0
36407755,Davvy71,Jaguar,200mm AutoCannon II,-1.102824,407
36407755,Yun Kuai,Ares,Faint Epsilon Warp Scrambler I,-5.4,0
36407477,MalVarian Do'Ana,Vexor,Hammerhead II,1.021145,1379
36407477,Lanister VonBorune,Hound,Caldari Navy Mjolnir Torpedo,0,98
36407477,Suzy RC Mudstone,Catalyst,Warp Disruptor I,0.2,0
36406700,Yun Kuai,Muninn,720mm Howitzer Artillery II,-5.40527,1211
36406700,franco losi,Gnosis,Hammerhead II,2,142
36405953,trioniks Hita,Merlin,Anode Light Electron Particle Cannon I,3.164295,467
36405953,Garskes,Rifter,Rifter,3.9,1746
36405953,hryak Aideron,Capsule,Modal Light Electron Particle Accelerator I,2.8,518
36405953,BobArctor,Slasher,Slasher,-1.1,270
36405953,Hanzo Viper,Condor,Faint Warp Disruptor I,0,0
36405942,Ereshgikal,Raptor,Light Neutron Blaster II,-2.963029,1978
36405824,Davvy71,Raven,Warrior II,-1.102824,2267
36402907,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.272892,962
36402914,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.272892,440
36402490,Krimsy,Flycatcher,Scourge Rage Rocket,2.382249,42
36402490,Jaxdy,Sabre,Sabre,0,1231
36402490,Opmas,Stabber,Warrior II,4.9,209
36402497,Krimsy,Flycatcher,Scourge Rage Rocket,2.382249,450
36402497,Jaxdy,Sabre,Faint Epsilon Warp Scrambler I,0,0
36402497,Opmas,Stabber,Warp Disruptor II,4.9,0
36402213,Jaxdy,Sabre,200mm AutoCannon II,0,439
36402213,Krimsy,Flycatcher,Caldari Navy Warp Scrambler,2.4,0
36402158,Krimsy,Flycatcher,Scourge Rage Rocket,2.382249,557
36402158,Opmas,Stabber,Warrior II,4.9,246
36402158,Jaxdy,Sabre,Sabre,0,90
36402147,Krimsy,Flycatcher,Scourge Rage Rocket,2.382249,601
36402147,Jaxdy,Sabre,Sabre,0,702
36402147,Opmas,Stabber,Warrior II,4.9,92
36401807,Krimsy,Flycatcher,Scourge Rage Rocket,2.382249,413
36401807,Jaxdy,Sabre,Faint Epsilon Warp Scrambler I,0,0
36401807,Opmas,Stabber,Warp Disruptor II,4.9,0
36401764,Opmas,Stabber,Dual 180mm AutoCannon II,4.864272,227
36401764,Jaxdy,Sabre,Sabre,0,636
36401764,Krimsy,Flycatcher,Fleeting Propulsion Inhibitor I,2.4,0
36401680,Jaxdy,Sabre,200mm AutoCannon II,0,450
